Net secretion,ERR10946187,ERR10946189,ERR10946238,ERR10946263,ERR10946289,ERR10946329,ERR10946368,ERR10946374,ERR10946396,ERR10946404,ERR3046434,ERR3046626,SRR10911131,SRR10911140,SRR10911144,SRR10911148,SRR10911150,SRR10911153,SRR10911154,SRR10911155,SRR10911159,SRR10911166,SRR10911169,SRR10911199,SRR10911205,SRR10911212,SRR10911219,SRR10911222,SRR10911224,SRR10911228,SRR10911229,SRR10911230,SRR10911233,SRR10911234,SRR10911239,SRR10911241,SRR10911253,SRR10911260,SRR10911266,SRR10911271,SRR10911277,SRR10911280,SRR10911287,SRR10911295,SRR10911302,SRR10911379,SRR10911381,SRR10911383,SRR10911386,SRR10911390,SRR10911393,SRR10911396,SRR10911400,SRR10911405,SRR10911407,SRR10911411,SRR10911417,SRR10911418,SRR10911429,SRR10911434,SRR10911458,SRR10911464,SRR10911471,SRR10911472,SRR10911477,SRR10911480,SRR10911484,SRR10911487,SRR10911495,SRR10911501,SRR10911507,SRR10911510,SRR10911517,SRR10911526,SRR10911530,SRR10911537,SRR10911540,SRR10911544,SRR10911549,SRR10911552,SRR10911555,SRR10911561,SRR10911564,SRR10911571,SRR10911574,SRR10911577,SRR10911578,SRR10911582,SRR10911587,SRR10911589,SRR10911594,SRR10911604,SRR10911607,SRR10911611,SRR10911615,SRR10911628,SRR10911636,SRR10911642,SRR10911645,SRR10911653,SRR10911657,SRR10911661,SRR10911666,SRR10911670,SRR10911679,SRR10911682,SRR10911685,SRR10911686,SRR10911687,SRR10911688,SRR10911691,SRR10911699,SRR10911701,SRR10911708,SRR10911709,SRR10911712,SRR10911718,SRR10911727,SRR10911730,SRR10911742,SRR10911743,SRR10911748,SRR10911750,SRR10911752,SRR10911755,SRR10911758,SRR10911763,SRR10911764,SRR10911770,SRR10911799,SRR10911801,SRR10911802,SRR10911804,SRR10911805,SRR10911806,SRR10911808,SRR10911811,SRR10911814,SRR10911815,SRR10911849,SRR10911857,SRR10911858,SRR10911860,SRR10911861,SRR10911862,SRR10911864,SRR10911871,SRR10911875,SRR10911878,SRR10911879,SRR10911890,SRR10911894,SRR10911898,SRR10911902,SRR10911914,SRR10911918,SRR10911921,SRR10911925,SRR10911926,SRR10911938,SRR10911944,SRR10911955,SRR10911957,SRR10911129,SRR10911130,SRR10911136,SRR10911178,SRR10911181,SRR10911189,SRR10911191,SRR10911204,SRR10911214,SRR10911220,SRR10911225,SRR10911236,SRR10911246,SRR10911247,SRR10911249,SRR10911252,SRR10911257,SRR10911262,SRR10911265,SRR10911278,SRR10911279,SRR10911281,SRR10911285,SRR10911293,SRR10911296,SRR10911300,SRR10911301,SRR10911304,SRR10911306,SRR10911308,SRR10911309,SRR10911312,SRR10911314,SRR10911315,SRR10911318,SRR10911324,SRR10911328,SRR10911329,SRR10911331,SRR10911334,SRR10911336,SRR10911337,SRR10911338,SRR10911339,SRR10911344,SRR10911347,SRR10911349,SRR10911350,SRR10911351,SRR10911353,SRR10911354,SRR10911355,SRR10911356,SRR10911359,SRR10911360,SRR10911363,SRR10911366,SRR10911369,SRR10911372,SRR10911374,SRR10911384,SRR10911387,SRR10911388,SRR10911395,SRR10911397,SRR10911399,SRR10911404,SRR10911408,SRR10911409,SRR10911412,SRR10911415,SRR10911416,SRR10911421,SRR10911430,SRR10911431,SRR10911432,SRR10911436,SRR10911441,SRR10911445,SRR10911448,SRR10911449,SRR10911453,SRR10911456,SRR10911460,SRR10911461,SRR10911462,SRR10911469,SRR10911475,SRR10911476,SRR10911478,SRR10911479,SRR10911483,SRR10911491,SRR10911492,SRR10911496,SRR10911502,SRR10911506,SRR10911512,SRR10911514,SRR10911523,SRR10911527,SRR10911529,SRR10911531,SRR10911534,SRR10911541,SRR10911542,SRR10911547,SRR10911551,SRR10911553,SRR10911558,SRR10911559,SRR10911567,SRR10911569,SRR10911572,SRR10911573,SRR10911575,SRR10911583,SRR10911585,SRR10911586,SRR10911590,SRR10911592,SRR10911593,SRR10911598,SRR10911600,SRR10911602,SRR10911608,SRR10911609,SRR10911613,SRR10911617,SRR10911620,SRR10911621,SRR10911641,SRR10911647,SRR10911649,SRR10911654,SRR10911659,SRR10911662,SRR10911664,SRR10911665,SRR10911668,SRR10911669,SRR10911671,SRR10911673,SRR10911674,SRR10911676,SRR10911678,SRR10911683,SRR10911684,SRR10911711,SRR10911713,SRR10911714,SRR10911717,SRR10911722,SRR10911723,SRR10911725,SRR10911728,SRR10911729,SRR10911735,SRR10911737,SRR10911741,SRR10911745,SRR10911746,SRR10911749,SRR10911780,SRR10911784,SRR10911785,SRR10911786,SRR10911797,SRR10911813,SRR10911822,SRR10911823,SRR10911824,SRR10911825,SRR10911829,SRR10911830,SRR10911833,SRR10911835,SRR10911836,SRR10911837,SRR10911839,SRR10911840,SRR10911847,SRR10911869,SRR10911870,SRR10911872,SRR10911873,SRR10911877,SRR10911881,SRR10911883,SRR10911889,SRR10911893,SRR10911899,SRR10911903,SRR10911904,SRR10911908,SRR10911909,SRR10911910,SRR10911919,SRR10911920,SRR10911923,SRR10911930,SRR10911931,SRR10911933,SRR10911935,SRR10911937,SRR10911939,SRR10911940,SRR10911945,SRR10911946,SRR10911950,SRR10911953,SRR10911956,SRR10911958,SRR10911961,SRR10911962
"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",0.0022286493017773,0.0004347171590368,0.0003112578694274,0.0011326224248637,0.0007387415766466,0.00059819984155,0.0012922932663437,0.0004572437677712,0.0001316203227105,0.0011515962073024,0.0059089724045623,0.0061686108863924,0.0004805278088956,0.0009905553701163,0.0011772769816847,0.0003086301731252,0.0017439631326518,0.0005072502293196,0.0016833341591772,0.0008161717047983,0.0019541994124649,0.0009911192586342,0.0007477786121717,0.0001500368936349,0.0021862971517558,0.0004767937279972,0.0007480652847475,0.000957685723834,0.0003207536373412,0.0004303022662141,1.9510315375143e-05,0.0004857464457134,0.0012677034764804,0.0007153796495304,0.0003145606082484,0.0001251453265781,0.0017256093981342,0.0019492824007201,0.0001096431301873,0.0009471839575474,0.0011063239629496,0.0029574452804268,0.0034339239129516,4.83339866484689e-05,0.0005229820889099,0.0023305848845709,0.0006550722697176,3.82693125040995e-05,0.0002384094317954,0.00166540959895,0.0017042586486409,0.0029068925177561,3.68852241972029e-07,0.0010163847366162,2.08956239870495e-05,0.000311235634292,0.000349954371301,1.76176911673709e-05,0.0015428579914535,0.000943607699042,0.0005218700858296,0.0008176665658439,0.0039120431716704,0.0005559109539675,0.0002623295645262,0.0002037483160839,0.000240506543627,0.0003066355070854,0.0003953232615767,0.0006165948885911,8.77812689847879e-06,0.0001822889747195,0.0005911538666631,0.0003345098465448,0.0004051111557643,0.0016248834645155,3.64533476284734e-05,0.0008684647136203,1.75504323251668e-05,0.0010140052807131,0.0015309918100819,0.0003547961121197,0.000217664231039,0.0024986845223046,0.0010198030672472,0.0015591893727763,0.0006099122239575,0.0007912821409289,0.0012814598845667,9.52757227948298e-06,0.0028398267753521,4.95938195105017e-05,0.0002279964111792,0.0038707528330021,0.0004421778746986,0.0010617059571623,0.0007792922898737,2.66542218653049e-05,0.0025646090475492,0.0002119211771532,0.0007427331089755,0.0007594319052271,0.0004559411148328,0.0001411352922603,0.0001716907654878,0.0011496521540979,0.0046835941901947,7.10238921261541e-06,0.0004077157549561,0.0005397768461043,0.0005735898790978,5.40211683007497e-05,0.0084820148763237,0.0002606147111351,0.0016740575532019,0.0004225895006755,0.0006072726997552,0.0008377307444078,0.0001673727538278,0.0022754366956995,0.0003048331355795,0.0007497537561989,0.0003012222342798,0.0005556155653532,0.0001681276127444,9.37082325971617e-05,0.0002888911001216,0.0011607732373108,0.0010062529528407,6.71213058965336e-05,0.0047465601944775,0.0007674393087869,0.0012103559049516,0.0005189374430017,0.0007983302201247,8.82574933856878e-05,0.0026932941841009,0.005052852284656,0.0050483622249522,0.0006204860031027,0.00113420064182,0.0011638074511222,0.0011959672285498,9.24425315148858e-05,0.0005135958864429,0.0009942416894593,0.0005267045320107,0.0013946983002968,0.0001394662940721,0.0002126157386864,0.0001631798661954,0.0002902796080094,0.0006611043364574,0.0006890472778234,0.0010741732656357,0.0012818056941411,0.0007990738906273,0.0004266008568657,0.0001057568420825,0.0012406059421749,0.0016831265975434,0.0037510090583316,0.0007121461113979,1.05693079757302e-05,0.0013843045144962,0.0015904592887509,0.0003157559324008,0.0001416961305194,0.0006101047647002,0.0005731679340307,0.0010402140473779,0.0086676681913375,5.89497932690364e-08,0.0002256980354582,0.0004047369573324,0.0014137910306671,0.0108617365702561,0.0008388326852382,0.0006363102909536,0.003624314799879,0.0013117202483377,0.0014757689416461,0.0003131840822803,0.000115969256651,0.0006390459872163,0.0012519576601278,0.0003795593568588,0.00026044897646,0.0014620735096283,0.0001153706193365,0.0007262637521446,0.0003620964122561,0.0012535738076155,0.0003755396075144,0.0002819835808,0.0003242612102784,1.55135586857869e-05,0.002193531845871,0.0096679344875967,0.0010219101295249,0.0022643851650586,0.000231466995145,0.0007494441673113,0.0004612172918393,0.0003873940579822,0.0002637464438854,7.54721336054393e-05,0.0003580615754214,0.0015217049087354,0.0010221277091553,0.0004402026191062,0.0017607248646308,0.0016564838915105,0.0030037023456454,0.0003376026605183,0.0001113924357874,6.89919247554016e-06,0.0003765050074731,0.0012132911879338,0.0008385242670922,0.000676468037436,0.0002715561199457,5.96996970724378e-05,0.0015709469050608,0.0011677559079428,0.0001181963634733,9.47597319649329e-05,0.000641307196549,0.0006454271592961,0.0101378800438387,0.000177745930023,0.0014899768467278,0.0002299262046829,0.0058247172334389,0.0016007633897581,0.0001740008180097,0.0002531001956569,0.0001338537094407,0.0003033085668083,0.0007625701981946,0.001855387422151,0.0018402799144212,0.0001421511986496,0.0020699875077503,0.0001528302392239,0.0002158822631314,5.95350994203325e-05,0.0001824439830812,0.0018317959731217,0.0001030882817162,0.0032632659482887,0.0022744892539069,0.0035405632180524,0.0005720970553373,0.0003106856827794,0.0036835658833886,0.002746845623853,0.0009107333999419,0.0005274964698348,0.0013162319159203,0.0015846223463267,0.0022740130886668,0.0002413448563891,0.0016057477915714,0.0009370170680116,0.0004989186137417,0.0001828976535098,0.0018975582374224,0.002115867241135,0.0003822521890002,0.0004863114328324,0.0004002100609388,0.0001933115088232,0.0003288140226713,0.0011366550144043,0.0008659709053709,0.0012073232368297,0.0034815621003385,0.0007141439681341,0.0016098434019421,0.0004600774008646,0.0027135001136691,0.0007720625434943,0.0001709877592759,0.0002324873278973,0.0004369240542657,0.0014274215053445,0.0014186296939758,0.0012035178005799,3.45068059006831e-05,0.0016730120236125,0.0002527876334553,0.0010389790057054,0.0001081942279542,0.0007464268541038,0.0007356376022171,4.11181441565683e-05,0.0031935624109806,0.0041890631585786,0.0016279107026472,0.0009502595002992,0.0001793366882954,0.0002786144905511,0.0014205455271266,0.0009127648146518,0.0006901148543398,0.0017758294590381,0.0025528988917007,0.0034471193341264,0.0005542634044167,0.0016147334306561,0.0001185588049923,0.0010528984046182,0.0016032460283727,7.70523440970367e-05,0.0015521215028517,0.0007250832549462,0.0012986230004574,0.0002636707229103,0.0020026664771733,0.0007549727872917,0.0001626147347046,0.0006619455808955,0.0012806281835527,0.0002593205352336,0.0019022154656102,2.16953858764718e-05,0.0024871916985117,0.0002271304903646,0.0009269891494658,0.0028301115942701,0.0024854831365579,0.0019540435386932,1.46341621312246e-05,0.0007568526363248,0.0010323509938876,0.0003779618839458,0.0003243042596298,0.002722407563917,0.0006224544565903,3.69367261378178e-05,0.0001343037243344,7.61448380221103e-05,0.0024363028542411,0.0002477374257253,0.0003058500017487,0.0028534709069241,0.0003685624029957,6.04603837552065e-06,0.0036034803493976,0.0017942004341461,0.0004492608733545,0.0004491790509366,0.0018111287403018,0.000631592225467,0.001694193950205,0.000105778698509,0.0012869700599947,0.0003825470323707,0.0012130841256272,0.0003586129507538,0.0003206440846409,0.0002764665629654,0.0008499010668559,0.0005189394756932,0.0006503975273298,0.0003815303515017,0.0042909087182641,4.70060015826113e-05,0.0001785647273732,0.0010699060146129,0.0009682326136167,0.0004034987272274,0.0014832209931065,0.0042156125215699,7.27448420615312e-05,0.00064413556308,0.0013102136464317
12-Dehydrocholate,4.3104408,20.0,4.1450776,20.0,20.0,20.0,20.0,20.0,15.852104,20.0,20.0,20.0,4.0122176,0.997856,12.0993972,3.07495,15.648932,20.0,19.58899,18.448776,9.980584,20.0,4.7148784,2.0514888,20.0,12.2494308,18.4202708,3.4414752,2.534916,3.539822,6.0533144,9.3112512,20.0,13.751064,3.504928,20.0,18.8029668,14.1056754,20.0,18.0124216,7.44682108,2.7895796,4.7497848,1.0559844,20.0,8.51666,16.657876,3.0848352,4.28466224,15.32708092,7.0304444,2.80686976,0.3267976,18.9324784,2.7522396,11.9047692,9.83138628,7.51464,0.2029428,18.04325096,18.6956152,5.27524252,17.906196,20.0,20.0,20.0,19.9911304,16.7784158,1.09992628,5.12348064,5.034197032,4.38281252,20.0,3.8839256,16.97498072,1.212386,20.0,20.0,2.36359336,3.64836596,5.4486388,7.11300584,1.587236,20.0,4.4436218,12.59552,15.3301812,7.98961848,20.0,3.836932,1.14097956,3.72199912,18.78145976,0.7821212,20.0,20.0,6.36883688,10.4306588,11.25042576,2.22609584,20.0,2.04354736,20.0,4.7410596,8.49062376,8.3997848,19.07065,0.2097536,2.1966352,5.359984,4.461504,3.3408852,9.32358,8.1625756,15.71198776,20.0,4.7176776,2.37153952,11.2649556,10.44358776,7.4269152,20.0,2.4854764,9.3706332,10.714288,0.713014,2.9428728,15.544464,0.35451756,4.65760784,0.87982308,4.90305064,3.3521076,19.75831564,14.51122752,5.9123376,14.9758184,9.919810304,0.2642588,20.0,20.0,10.46561736,4.00207648,8.0449428,18.70182642,3.364541,10.10337256,18.40533988,4.22811396,4.557414,3.7882052,10.09538824,20.0,15.72186472,20.0,11.73345416,20.0,6.88287768,1.1291708,20.0,8.6196162,17.5756876,17.47466456,0.02803216,13.342012,20.0,20.0,6.2877128,5.030608,20.0,4.29543804,6.59689632,0.01305716,1.4799124,13.3014864,20.0,15.05651,0.93843248,3.15689116,19.75759208,20.0,14.0089324,1.169074,6.3953804,1.0314696,0.78766264,6.8665344,11.9917402,20.0,0.10469616,11.793856,10.763888,15.3563004,8.5488528,20.0,6.7235084,4.984756,1.0178104,4.4889296,14.539016,20.0,20.0,20.0,16.289554,20.0,1.837672,16.19388,8.6164,19.4056212,4.0893584,20.0,9.4508496,7.2204032,0.0,8.4938136,10.7835344,1.151516,12.7760704,5.7339428,0.7377808,8.4830084,12.25132,4.6281,14.65728468,4.95779192,3.79405172,0.21324132,11.54629628,8.4071212,8.94502616,1.24666824,16.19176408,9.66330764,6.4713008,6.95834112,20.0,1.46036176,10.40698152,8.86886372,20.0,4.2187036,2.1299264,3.957492,20.0,4.5395592,8.17996,0.56010232,13.0666488,20.0,10.10146456,14.90705124,20.0,20.0,20.0,20.0,3.58814796,5.1439264,13.53784928,3.94934088,13.4707404,20.0,3.95224388,2.3175092,1.969268,12.9517542,20.0,20.0,4.02377076,11.14433468,6.3497224,20.0,17.14754536,6.28588096,14.05957596,19.91773256,20.0,0.0849688,3.04179256,13.08326388,20.0,12.72728956,19.57004064,17.27109556,10.1058688,3.45304992,7.46683484,20.0,20.0,20.0,13.94643708,14.00491276,7.3317352,8.7073496,11.9707324,20.0,20.0,0.9613816,20.0,12.57733128,18.27629476,20.0,17.84548432,0.47196984,19.22261,20.0,7.96787992,17.89205664,4.1857868,8.5198172,0.3508684,20.0,9.676082,20.0,6.598988,3.4435632,18.38852168,9.93082624,19.4325618,2.63123976,13.99626308,13.049222,1.2410612,9.08043072,20.0,9.5924464,20.0,3.3015888,8.326648,20.0,20.0,16.5249212,7.25647508,17.044894,3.196992,0.2773284,8.1081108,1.0551312,12.9371476,14.2682472,19.5757152,1.7703016,1.382744,8.61728,0.6687248,15.751568,1.399904148,2.096492,20.0,0.46586,14.7671892,11.1931046,1.99042436,4.95496448,8.2454218,4.49186,2.61317256,3.2519028,6.15125656,15.918592,15.66200944,19.2511056,9.60995092,20.0,12.061192,10.59181308,19.8745478,8.95774452,20.0,9.46767824,9.34598504,2.6982432,8.9403334,20.0,3.6477456,4.1550236,1.85460488,17.58025816,9.83092932
"Propane-1,3-diol",0.0,0.0,0.0,0.0,0.1191068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498032,0.0,0.0,0.0,0.0,0.0,0.2037452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.573024,0.0,0.0,0.0,0.0,0.00744152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006242,0.0,0.0,1.100628,0.0,0.02317732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3305916,0.002913328,0.00443984,0.0,0.0,0.0,0.501188,0.0,0.0,0.0,0.0,0.57,0.01341056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103948,0.0,0.02402212,0.0,0.0,0.0,0.01606836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00959936,0.0,0.0,0.0,0.0,1.552128,0.01620072,0.0,0.0,0.0,0.0,0.1299912,0.0,0.0,0.0,0.0,0.01903676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968028,0.3967996,0.0,9.40304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01187172,0.0,0.0,0.0,0.765236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931836,0.0,0.0,0.0,0.0,0.0,0.0,0.0040754,0.0,0.1448132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012132,0.0,0.0,0.0,0.2937908,0.077222,0.0,0.0758424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1,5-Diaminopentane",3.63720334168772,0.1438676,9.27763361066462,3.8721883497951,2.1810038651075,3.66384678343416,9.0820783660014,1.00125420644927,1.4024636,9.09271985163963,0.0,0.0,1.70424519492359,0.0,3.02316796275604,0.764251530243825,8.30072,1.4912153775617,0.6996064,0.307305646790662,0.665372,0.0,3.41455606839,0.0804504,2.71467742318784,2.42828145051932,2.03869516713744,5.1622,0.0,0.0,0.0,2.37964722065457,1.02922989787593,0.906179736490766,1.26082231870906,0.1338688,0.676377062826241,0.90716036097857,0.0193507921357248,3.850932,1.37098106256141,0.01425072,0.7916304,0.01249688,8.87239791808702,3.53371056471908,1.19829178666492,0.2056556,0.0,0.0970068,0.41772128,6.35016912,0.0,4.2768093041122,0.0,1.06717440651962,0.0318047223663867,5.8515508,0.0,13.4418033161544,1.22718635537101,15.8909382280777,12.2468095374108,126.972514275386,3.81403940074165,2.0497605446232,0.34738945166464,0.0128912287535328,0.03107132,0.01488304,0.031529432,0.00720856,0.600900065497472,0.0,1.30086871685338,1.40662994116773,0.0,2.525184,0.0521764,3.295721447582,0.0,0.0762947885641106,0.0219048053004544,0.102810902024765,0.03181588,1.6920361542471,1.72864180895481,0.02435856,1.50761404259216,17.074324,3.1775892682032,0.0,3.36451747438876,0.1034208,0.2591452,0.192750991900252,0.0667443504451934,0.3914988,1.24600080566678,0.0,2.07748275368773,1.0336532,0.0487144,0.14772035274008,0.391448845267444,1.06445714314883,0.263609565770546,0.0,0.490225909959102,0.291808619956422,0.0,2.095132,0.0,0.0403877670200904,2.6779399668465,0.0556988203788937,0.235195655194003,0.0,0.208190768964148,0.316394560706192,7.176,2.08620817109612,0.268269263554446,0.836305891571508,0.941268457298925,0.3055768,0.98096,0.803961116984797,0.03853452,0.343766365736544,0.409306340749901,0.560845250821377,0.162934040206235,0.725821155382527,7.38522155309227,0.517979869861886,0.34412235142976,2.64353581584624,0.0,0.57184513977821,12.0219112777893,0.078358121252112,0.9553114934768,0.3874728,17.3630065914635,0.0390030507486696,2.5625069599968,1.48475501986206,1.1533453874152,0.4089976,1.033148,1.27689971781383,0.279573174630574,4.57280763699598,3.71712524230928,0.2031764,2.34782051988259,2.7359869711272,0.57730142717727,8.3777908,3.85024240592146,0.0,0.149306935232351,99.1122286,0.0,3.61782133704796,4.57856,0.0,1.087696,0.579588,0.16319136,6.4655979644278,0.0064523966485639,0.634248,4.50204,5.06369305131963,0.6992212,0.15127218720804,0.0,0.8907116,2.92386734449745,1.581568470941,0.194638805700429,108.235750015573,0.27277618242832,4.19218132734,5.38288236,6.43433251238156,1.3715856,0.0,0.0,1.25829137244636,1.35506870473899,0.289395323416062,0.0,6.33261752679766,0.0,1.22836976880254,0.3639672,0.70508198250573,0.1744632,0.299221100903922,1.82154443727633,0.1248244,0.1284108,0.918836,0.7711368,6.97168393591158,29.5070264285949,1.92868258596049,11.750199953696,0.584323859275414,0.88947,0.1567808,0.0,5.69636312515067,2.363636,0.268659936122776,0.495603389344288,0.0,39.6774678134717,0.209424,0.0,2.40201717929472,0.02383552,3.11112697005298,0.02030868,17.5945680930707,1.01389230218801,60.464138313873,0.01333332,0.526653497456734,0.01902224,1.75932375287253,0.735238277392288,0.797435463215538,13.7959092,0.021304707249136,0.177503543127631,23.67988,0.0,10.0233227485312,63.759808,0.0,13.8765480851814,1.226996,1.680304,1.7942979054968,3.2902240845792,27.50944376,0.332602245922745,5.0434870756902,0.75058324,0.78369254859984,0.30053016,0.1178588,0.8615112,0.450763008296372,0.173218950252417,2.87107821043862,4.0006333434841,0.0097466,0.177708597230793,0.02072916,0.03281692,0.23995608,5.71162056,0.84822719040688,0.3277742,0.043232,0.01215104,2.4556076,0.111132278443108,1.62076180512401,2.63669567745544,14.9730661949062,0.0167954958300834,0.7539484,3.014068,2.25499692527634,1.29624156,18.9966279104647,0.33853257783412,0.1072244,0.02131516,3.84499262055578,1.83128326546486,1.501952,0.85346582918294,0.02638872,1.46612929347313,3.0631143596795,1.752508,0.264981865743054,0.313621085607957,0.0,0.67748456,2.88598692218178,0.260590460724046,26.5979363978701,2.5020482820752,0.0,0.812228,28.4222761661,1.80388644949791,1.5156453822432,3.00154054109904,1.49594936441926,1.941224,4.80187444,4.73304946148421,3.47256579549083,0.23930453490909,0.0,1.0089723733442,5.357932,0.0857956,0.0,7.06108441803642,5.22970290227784,1.20578187455024,1.1408534,0.6401936011793,1.79145788686279,1.77500816026864,4.9662362,14.22224,0.0,0.078632,2.29359950469925,1.56682542199308,11.9181478476158,3.5158650074088,0.0,5.9066173831449,7.63912918359851,1.64243776173119,0.457144,2.1971643899413,0.965883863499945,1.7703032,0.0,0.0,0.0,0.0,0.3056562,0.10473698955345,26.5744578210083,2.66038928330833,0.509932837775336,1.50600095368584,0.0,2.1582262549898,2.84146878127352,1.82788261152475,0.705396,1.87506668,1.13357208446432,12.6239152604578,3.8910989802848,2.36626320563456,2.38231847956966,0.151441223439847,0.0855909856116128,0.01682132,39.06623312,0.3281932,0.56967882682816,0.13272432,0.0,0.45696,3.23586748,1.73616561439453,0.0,0.512283948510079,0.0096471957035523,6.78651884,0.0281219259939899
