Net secretion,CRR227863,CRR334428,CRR228734,SRR19216194,CRR228579,SRR19216140,SRR19216192,SRR19216141,SRR17271013,SRR19216205,CRR334373,CRR226719,CRR334377,CRR228005,CRR228772,CRR227856,CRR228546,CRR227795,CRR226808,CRR334382,CRR227018,SRR19216150,CRR228292,SRR17270963,CRR228252,SRR17073791,CRR334466,SRR26465711,CRR228374,CRR226937,SRR19216206,CRR226720,CRR334432,ERR883543,SRR26465708,SRR19216198,SRR8525627,CRR334365,CRR226716,CRR334361,CRR227596,CRR334420,SRR26465707,SRR19216183,SRR17073787,CRR334400,CRR227525,CRR227492,CRR334401,CRR227877,CRR334374,CRR334406,CRR228557,CRR334387,SRR19216186,CRR226932,CRR226792,SRR26465703,CRR227615,CRR227875,CRR228291,SRR19216164,CRR227649,CRR226920,CRR334446,CRR334433,CRR227232,CRR228218,SRR26465699,CRR227037,SRR26465694,CRR227509,CRR334423,CRR334438,CRR227331,CRR334436,SRR19216149,CRR226752,CRR334386,SRR17270968,SRR19216136,SRR19216139,SRR17270991,CRR227020,CRR227864,SRR19216163,CRR227652,CRR228199,CRR228464,CRR334367,SRR26465714,CRR228303,CRR228506,SRR17073798,SRR19216190,CRR227887,CRR334460,CRR228086,CRR227909,CRR334352,SRR17073769,SRR19216204,CRR334416,SRR19216135,CRR228239,CRR228283,CRR334359,SRR26465710,CRR227670,SRR17270993,CRR228423,CRR227904,SRR19216195,CRR334421,SRR17271009,CRR334358,SRR26465712,CRR334415,SRR17271007,CRR227578,CRR334376,CRR227450,CRR228615,SRR19216193,SRR26465698,SRR17270981,CRR226680,CRR226697,CRR334434,CRR227921,CRR227302,SRR17270983,CRR334427,CRR227821,SRR17073782,CRR334463,CRR334408,CRR227340,CRR334468,CRR226941,CRR227676,SRR19216138,CRR228737,CRR334459,CRR334431,CRR227417,SRR26465690,SRR26465704,SRR26465697,CRR228819,CRR227873,SRR17271008,SRR19216197,CRR334412,CRR228128,CRR334390,CRR334450,CRR228513,CRR334348,CRR227746,CRR226765,CRR228469,SRR19216157,CRR228834,SRR19216166,CRR334424,CRR334414,SRR19216152,CRR227653,CRR227241,SRR17073772,SRR19216207,CRR334355,CRR228478,CRR227298,SRR19216134,CRR228781,CRR334413,CRR228002,SRR19216146,CRR227787,CRR227791,SRR17270985,CRR227227,CRR334471,CRR228639,SRR17073788,SRR17271001,CRR228013,CRR228629,CRR228509,CRR228456,CRR334388,CRR227763,SRR26465709,CRR227690,CRR334362,CRR334452,SRR17270960,CRR227478,SRR19216189,CRR227311,SRR17073796,SRR19216159,CRR334439,CRR228088,CRR227726,SRR26465689,CRR334375,SRR19216158,CRR227362,SRR19216145,CRR227394,CRR228560,CRR227332,CRR334368,CRR334381,ERR883621,SRR17271003,CRR334457,CRR227039,CRR334363,CRR334364,CRR228829,CRR228294,CRR334393,CRR334469,SRR17270987,SRR17270995,CRR334444,CRR227534,CRR228115,SRR17270992,CRR226971,CRR226669,SRR19216151,CRR226997,CRR227005,SRR19216203,SRR17073780,CRR334353,CRR334350,CRR334422,CRR334429,CRR227999,CRR227175,CRR334369,SRR17073794,CRR226762,SRR17271000,CRR228011,CRR334383,CRR228285,CRR334397,CRR227745,CRR334407,CRR334398,CRR227439,CRR227529,CRR334425,CRR226833,SRR19216200,CRR227978,CRR227399,CRR226930,CRR334357,CRR227774,CRR334384,SRR19216162,SRR17270962,CRR227239,CRR228746,CRR227839,SRR17271004,CRR228547,CRR334404,SRR26465693,CRR334474,SRR17270977,CRR334410,SRR26465691,CRR226678,SRR19216202,CRR228553,CRR334399,SRR17073779,CRR226835,CRR334370,CRR228523,CRR334378,CRR334470,CRR226943,SRR17073793,SRR17271002,CRR227721,SRR26465706,CRR227446,SRR19216147,CRR228114,CRR227654,CRR227881,CRR334394,CRR227948,CRR228197,SRR17270994,CRR227917,CRR334473,SRR17073781
"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",0.0006323400460852,0.0017942332428668,0.0008461518578518,0.0070710178765816,0.0001937896203456,0.0011009858309253,0.0004986323376175,0.0083935503865618,0.0007575090627441,0.0109765253964308,0.0015376706980657,0.003493481638675,0.0025750125838395,0.0003236171215478,0.0011345402152013,0.001110606243509,0.0006941662955778,0.0010714249242546,0.0034878598846254,0.0006072564926438,0.0003631062741889,0.0013438439385498,0.0006511741273776,0.0026103636457407,0.0008639331425375,0.0072994864148543,0.0022518605467623,0.0020055088595879,0.0004980330162559,0.0034202949974099,0.0027027278968111,0.0005097561231173,0.0011132141536436,0.0015918603597782,0.0026939108923975,0.0037619358292937,0.002870590338268,0.0026070542010497,0.0005675038720143,0.0007845422336357,0.0012367092645526,0.0014468544233049,0.0010793753925289,0.0016432984576495,0.0009115988682062,6.12034546147167e-05,0.0012005477891334,0.0001629100570434,0.0054325770670889,0.0006924700733873,0.0035888530699006,0.0017724364750251,0.0027113509697316,0.0008791806493828,0.0016513396554054,0.0015157005724395,0.0022716221182471,0.0009640026970624,0.0017096906181363,0.0003333331538325,0.0003124230020204,0.0001035472355445,1.61689554035588e-05,0.0077471879860785,0.0003576996389823,0.0004755251246047,0.0036573353279801,0.0002278611563516,0.0006486468437687,0.0008192754880894,0.001196186907704,0.0008628102506518,0.0025703972543336,0.0,0.0001467330837801,0.0001822666454637,0.0048094290391564,0.0001813160515717,0.0018055632087424,0.0088897194589294,0.016857135756847,0.0003190705253983,0.0037385323212336,0.000586810327907,0.0008918220566352,0.002375989192359,0.0002632003095695,0.0015058312560941,0.0007718171093051,0.0012889882138296,0.0057805267933545,0.0046185713509705,0.0039013874356678,7.73092595012792e-05,0.0011528560639144,0.000971664300605,0.0037603584992768,0.0060052084341557,0.0014689276969259,0.0007849065699745,7.64868100380511e-05,0.0026524999132749,0.0042113298659747,0.0030089841110303,0.0013119822473303,0.0009815675920729,0.0003376893759442,0.002132355704709,0.0010675813862594,0.0005259498903118,0.0022970626974293,0.0009042865257926,0.0005883881064444,0.0006135566706105,0.0092957046254749,0.0010291982867552,0.0007569984243282,0.0018353550441196,0.0002374116085065,0.0052811610781532,0.0016799462737189,0.0016796315788661,0.000815060615577,0.0015498148307054,0.0005895820653273,0.0069303930088735,0.000838018331097,0.0008300418196975,0.0022590210402823,0.0003598259910366,0.0050077886647842,0.0008839352072867,0.0010084976235741,0.0002426941675114,0.0017669760672225,0.0022618631137977,0.0049152568823685,0.000391720557597,0.0014351606263677,0.0034078983068861,0.0015716723400577,0.0001715707621641,0.0001456502046179,1.38088775133438e-05,0.001220331814858,0.0021573771047676,0.0004841746625871,0.0015869439321284,0.0022382614354088,0.0011278963260501,0.0003516816350556,0.002620888573752,0.0012039572707539,0.0013868497722024,0.0007242266281046,0.0014283092523042,0.0021436163787749,0.0020344504280715,0.0057205409997298,0.0010970687551447,0.0016346855570828,0.0007398694979432,0.0026141965727579,0.0036828685795748,0.0021388402817065,0.0002632084068781,0.0023633865346083,0.0026305039317961,0.0008635314666263,0.0011148797263899,4.31526407523863e-06,0.0009938786880666,0.0021801950207485,0.0005805713745847,0.0008781361707095,0.0012836581031343,0.000813314586499,0.0020939312865447,0.0034187215968541,0.0009457574963777,0.001317339672298,0.0002490020103782,0.0009108104457408,0.0005871272725108,0.0032054877537433,0.0014104770548827,0.0002219695825178,0.0004019210884509,0.0029482695028944,0.000923590943472,0.0005670814328295,0.0003641687100168,0.0026902392835632,0.0001429116476187,0.0012038407667445,0.000623756003249,0.0038210791665565,0.0007385641957951,0.0004142120725063,5.06685958072406e-05,0.0017103090146728,0.002665651345787,0.0042878820145954,0.0010280860875878,0.0005081752806503,0.0014045282422735,0.0006061968620465,0.0003956691841612,0.0042991800954007,0.0034630842690961,0.0007911033618723,0.0041513741621938,0.0019510624578793,0.0001809253518819,0.0026341830583053,0.0002748143716349,0.0032030069512331,0.0012418627170571,0.0017936327769932,0.0012410466679427,0.0017144234219794,0.0035433049580921,0.0017978341299542,0.0005437388579674,0.0006085282109062,0.0023579837242628,0.0052798547893849,0.0012107968225176,0.001396784703072,0.0012183253345396,0.002280039680611,0.0032695779248068,0.0007890802735527,0.0002627139765957,0.0004556436909588,0.0017970869714897,0.000138283223671,0.0016991246263556,0.0088205354042737,0.0,0.0003883460853019,0.0023105962352757,0.0004904873013966,0.0014099309697588,0.001794040118526,0.0025327492922609,0.0021538439932184,8.58481621612145e-05,0.0008728813659565,0.0011465560374781,0.0008345874137979,0.0007146345435605,0.0007516826927055,0.0009514409577179,0.0026771356001913,0.0002590662327797,0.0004711980235272,0.0003557026822423,5.70281424875779e-05,0.0015995954573376,1.23994473200523e-05,0.0029877248704221,0.0057366344465373,0.0040285211670164,0.0005282658167679,0.0015615993508985,8.19443937739028e-05,0.0017684724994039,0.0004821015289404,0.0007634914487723,0.0019356378268958,0.001287965499688,0.0005435783437904,0.0003346916404687,0.0006971823732169,0.0016925298701413,0.0031476486205743,0.0025294711388177,0.0011518009435372,0.0001210096008019,0.0006675049848571,0.0004326953551379,0.000440704219574,0.0002564852280479,0.0009658605996584,4.8299612327718e-05,0.0028355169993236,0.000180946725663,0.0005348608802192,0.0024690337155476,0.000614242767149,0.0002697941776458,0.0017546040954826,0.0001611395497264,0.0003770848266755,0.0090569854443131,0.0022876538596416,0.0009388255275616,0.0057280388424288,0.0009301411371908,0.0002814598177581,0.0023779799158881,4.06736115072803e-05,0.0023822999789021,0.000217555965105,0.0023605959301962,0.0040156431503869,0.0
12-Dehydrocholate,20.0,12.61695712,20.0,9.86058,20.0,5.3237242,19.258324,4.01289828,14.6033856,4.8496796,15.91115692,20.0,20.0,11.5304752,5.1971296,3.8465536,20.0,18.9494112,20.0,20.0,20.0,3.5250032,20.0,20.0,20.0,0.684932,3.97285532,16.08941856,20.0,15.654836,1.0646784,20.0,7.8795276,15.26502,20.0,1.84602376,16.8155488,15.9316464,20.0,9.2063016,20.0,8.90146364,9.1490792,1.114476,15.0075,20.0,2.7721152,6.0829148,9.952876,17.274768,7.22519392,20.0,15.0237172,20.0,11.6686896,20.0,20.0,0.51464484,20.0,8.3656,20.0,0.2395436,13.413404,6.333336,6.0844276,18.5890216,20.0,20.0,20.0,20.0,9.3296712,19.004114,3.08276852,0.0,12.4026816,1.6107368,5.3594224,20.0,1.86244832,5.82807576,3.38115936,1.24355276,3.10882684,20.0,20.0,6.5453228,9.616824,18.257264,20.0,20.0,1.44032728,20.0,20.0,0.0,3.6091392,20.0,10.24376824,20.0,19.432204,5.9100104,0.0,3.9994668,8.66734052,5.40131196,20.0,20.0,10.5150768,1.3168464,20.0,1.27056124,20.0,10.7780616,3.2151024,20.0,5.614441,0.49445624,1.1601608,20.0,13.33809916,20.0,7.85195044,20.0,20.0,0.82253956,11.71749468,9.6770568,20.0,20.0,3.0741812,7.759688,20.0,1.29531664,20.0,20.0,1.132076,9.3027526,3.62240392,20.0,20.0,20.0,20.0,0.69153388,15.5351056,0.0,5.36446596,15.824184,20.0,1.24295488,20.0,20.0,20.0,20.0,8.1267932,20.0,9.6729688,5.781746,12.9366572,20.0,0.66111888,20.0,20.0,20.0,8.3259924,20.0,4.27507072,10.54691092,6.87747348,3.34556604,20.0,20.0,2.150536,4.8190092,14.9397446,20.0,20.0,6.3893342,16.072836,20.0,20.0,2.99079816,13.5027804,8.473686,4.6665108,20.0,20.0,3.2329176,0.0,20.0,20.0,12.977084,14.7100444,20.0,20.0,19.208064,1.427352,19.9240632,11.7328928,12.9863844,20.0,3.4179464,1.0990088,20.0,0.0,1.33671732,13.07463528,11.819336,1.0136212,20.0,5.1672516,2.029482,20.0,4.0314912,20.0,20.0,20.0,16.0396184,15.8434084,11.332688,11.90809688,14.94953204,20.0,4.97192124,20.0,12.30768,20.0,20.0,1.3100562,0.66493956,20.0,10.23638888,20.0,20.0,20.0,20.0,2.916348,4.2608328,8.471176,9.6960692,0.6718494,0.622084,4.05861416,20.0,12.16564792,16.46202624,20.0,20.0,20.0,8.65572,20.0,6.463934,20.0,20.0,10.7820844,20.0,20.0,20.0,9.2917908,20.0,2.3415344,20.0,20.0,2.28002356,20.0,20.0,3.8063124,20.0,20.0,20.0,1.70530544,14.5381484,20.0,7.4334448,20.0,20.0,20.0,20.0,20.0,18.3441668,8.2740272,5.37934232,13.4160924,20.0,2.55291664,20.0,20.0,0.0,20.0,0.63001768,20.0,6.456166,0.17328344,20.0,0.0,8.25987772,20.0,12.10887,20.0,3.97927012,8.687782,20.0,3.3472784,18.52180592,15.94594,18.9517468,3.3214238,20.0,5.52848,0.0
"1,2-Ethanediol",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02004912,0.0,0.0,0.0,0.0,0.0,0.00616816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01346756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(S)-propane-1,2-diol",60.5888,2.508876,37.68964,0.1499708,0.0,0.052606,0.00490532,0.2697748,1.738244,0.689996,1.468536,0.0,0.0801068,0.475484,5.55556,3.010348,0.041806,0.773444,3.819628,0.0,0.0,0.462584,0.0,0.0,0.0,0.3424656,0.03290152,0.0,0.0,46.8412,1.658104,0.0,2.82004,0.0,0.0,0.0725224,0.0,0.00949444,3.349492,0.0,0.713436,3.703604,0.0,5.82156,0.0,3.5703,0.1630656,0.232468,1.536844,1.787044,0.0396118,0.0,0.0,2.98208,2.306184,0.02391772,11.13424,11.39284,1.664356,0.619676,0.174558,7.41176,7.8078,0.0,0.0,0.0,0.4171,2.382528,0.0,0.0,0.0588004,0.609348,0.331826,0.0,0.1092748,0.0,17.39636,0.0845308,0.0185318,20.28352,0.1086316,0.0,55.3492,0.0,4.1408,0.0,1.502628,0.6639,0.0,1.287552,0.0,0.0,0.0,0.0,0.0,0.2208116,0.59792,0.0,5.8044,0.0354956,4.99416,0.02666312,0.01888308,0.0,0.0,0.0,0.0,0.0,0.0,0.578812,0.2123516,0.0637756,0.63986,0.3119708,20.53864,0.0,0.0,0.0801068,0.2823764,0.769232,0.2354568,0.0,0.584368,10.29228,0.0,0.0334152,0.298396,0.0,0.0,0.0,0.68172,0.0,3.6691,0.16775,0.0,0.0,0.069796,0.0,0.0,0.0,0.0,15.73344,24.2808,0.1715164,0.0,47.2528,0.0,3.73348,0.0,0.0,0.6993,0.0,0.1572524,0.04279,0.0,1.401344,3.884524,1.290916,0.0,0.0,0.122624,0.0,0.0,17.94748,0.00535052,0.0,10.7902,5.43932,8.979,0.3784296,0.0,0.0413296,0.0,0.0,0.2114724,1.530676,0.0,0.0,2.707056,5.81336,0.0,1.210528,0.0,0.0,0.0,0.0,0.0,0.4135,0.0,0.0,0.0,0.0,0.1728132,0.0,0.0,4.55888,0.0,0.0,0.428448,0.0,0.01537072,0.0,1.676272,3.107104,0.0,0.0,13.55716,0.0,0.2671284,0.01874808,0.0,0.0,0.1263224,0.0,8.68636,0.389558,0.0418252,0.0,0.3047192,0.0,0.0,0.0,0.0,0.0,0.0,1.38504,0.0,0.509188,0.1573512,0.0,0.0,0.0,0.614492,0.0,14.42824,0.471484,0.0,0.0,0.01783672,302.0216,1.088684,0.0,20.0416,0.1406152,0.0,0.0,0.0,2.885244,0.558952,0.66478,2.32558,1.631136,0.0,0.0,0.0,6.21196,0.484608,0.0,0.2561052,0.018001,0.0,0.690008,65.2828,0.0,0.0,0.0179304,0.0,0.0,0.0,1.710372,0.1311904,1.285788,0.0,0.798636,0.0,0.1373312,0.0,3.34596,0.03333612,0.489728,0.0,0.412372,0.0,0.0,0.942376,1.287832,0.1949792,0.0,0.0,0.0,0.02038632,0.0,1.738052,1.518636,0.1168052,0.0,3.098928,0.0,0.0,4.15224,34.38568,0.00890472,0.0,0.0,3.192688,4.51372,0.0,0.0
"Propane-1,3-diol",61.608052,2.8234936,59.302616,0.3655536,0.0,0.052606,1.07426532,0.27820528,1.738244,0.8017096,1.5292192,0.0,0.5473948,5.4680656,6.4516188,9.449148,0.041806,1.41798,3.819628,0.0,0.0,0.7436472,0.0,0.450348,0.0,0.3424656,0.03290152,0.0,0.0,114.144864,8.181424,0.0,2.82004,1.696112,0.0,0.0725224,0.0,0.13292204,7.051564,0.2525856,0.713436,3.703604,0.0,5.82156,0.0,4.063944,1.1414576,0.34870188,1.536844,22.635884,0.0396118,0.054108,0.0,2.98208,2.306184,0.31093052,14.422996,11.39284,6.38002,1.239352,0.349116,9.00402,10.2102,1.333332,0.0,0.0,3.96246,6.176924,0.0,0.0,0.1372012,2.24697636,0.4174584,0.0,0.2731868,0.0,29.0094,0.0845308,0.0185318,20.29663152,0.1086316,0.0,55.93634,0.0,13.45756,0.451764,4.20736,0.6639,0.0,1.31715092,0.0,0.0,0.0,0.0,0.01193104,0.2208116,0.59792,0.0,10.59936,0.0887392,4.99416,0.02666312,0.09441548,0.0,0.0,0.0,0.0,0.0,0.0,0.8964516,0.2831356,0.255102,0.63986,0.33871116,20.55225076,0.0,0.0,5.5629868,0.29345,0.769232,0.2354568,0.0,0.584368,10.30634048,0.0,1.0425552,1.044388,0.0,0.0509532,0.0,5.538984,0.530464,3.6691,0.16775,0.0,0.0,0.3140816,0.0,0.0,0.0,0.0,15.73344,83.7744,0.1715164,0.0,93.8462,0.0,3.73348,0.0,0.0,1.0807368,0.464212,0.1572524,0.06418496,0.0,1.401344,3.9904656,7.2844696,0.607308,0.0,0.858368,2.026812,0.0596352,42.00476,0.01070104,0.00760412,11.0132536,5.976604,17.66836,1.0596016,0.0,0.1363876,0.0,0.0,0.2114724,1.56030196,0.2143048,0.0,3.222684,6.014304,0.0,1.9473712,0.740716,0.0,0.0429944,0.0,0.0,0.4135,0.617284,0.508908,0.3771804,0.0,0.1728132,0.0,0.0,7.935832,0.0,0.0244718,0.428448,12.76704,0.01537072,0.0,1.676272,3.729544,0.0,0.0,29.6484,0.0,0.575996,0.01874808,0.0,4.85144,0.3789672,0.0,14.951916,0.389558,0.0418252,0.0,0.33679492,0.1444812,0.0,0.0,0.461104,0.0,0.0,1.3934342,0.0,0.5331498,0.1573512,0.0,3.893104,0.0,0.6739588,0.3027148,26.86108,0.471484,0.09275,0.0,0.02378228,302.0216,1.1322312,0.02232892,20.1802964,0.2611424,0.3402324,0.371402,0.0,2.885244,0.69869,0.69306856,6.35658,1.7239648,0.0,0.0,0.0,8.133352,0.484608,0.0,0.329278,0.1440078,0.0,0.690008,116.6904,0.725076,0.0963624,0.0179304,0.0,0.0,0.0,1.710372,0.9183348,2.2099464,0.0,0.83740472,0.0,0.1373312,0.0,3.34596,1.14676012,0.550944,0.0,1.37457,0.511748,0.0,0.9904564,1.287832,0.8774064,0.0,0.3043368,0.022574,0.02038632,0.0,1.738052,1.6482756,0.1168052,0.0,4.290824,0.1348904,0.2413272,7.118132,62.76148,0.22261792,0.0,0.0,3.2119986,7.09298,0.0,0.0
"1,5-Diaminopentane",117.327004,3.541466,94.8699929792912,0.39367312,0.201034213550448,0.1472968,1.34887947740793,0.387654248718291,1.77043372,1.76754484844125,7.2698424,9.12899979535061,18.53136268,168.555300841076,7.3476748,56.5264321423268,2.55612254734704,10.5664723431571,24.559818080128,12.4281816,0.567353268383236,1.2940632,6.97138421324348,1.05383030309801,0.8683076,0.3424656,1.83425752,11.7128272,6.001272484045,120.862039650786,9.3333497272157,1.62727327802671,39.97822,2.29147632318176,1.79209989257119,0.08570828,0.225432323898542,5.83907088,14.7170625902706,103.15960532,2.97126246127246,4.40787619760275,1.63762404804562,15.7617705934738,0.0,61.2337958587495,122.2177832,144.401288522426,22.10126944,65.227084,1.02198612,7.89465921868474,15.85024,17.8682279325785,2.95283903587865,6.12172058158874,14.8981067152578,11.5566730990226,47.1276848403536,18.5882590431525,7.59122301539037,10.8207725844256,85.2854,60.6120142138016,26.3562923900349,21.5245142220807,22.6970607769383,30.0486180357506,3.04572640372352,58.508,2.8812252,215.913304944901,48.47880448,0.03386172,18.8770691325756,117.46247952,29.2937987683129,221.082436500519,4.95726172,20.29663152,0.511099974071226,0.21373568,56.7041372,0.2351556,41.717230808359,1.02918386302,9.61400591570594,30.871352,1.07772,5.66818052,0.62112910257296,3.3769711903071,1.28164,0.0,0.33406928,47.2518164699718,1.60894167878775,3.93418908784752,234.95262,20.4277376,10.5231732914921,0.1666446,2.59642164,1.07010495367239,1.8387316682694,9.57956,0.4896910385709,23.6154828,11.7496568556176,0.8964516,13.3525498590799,95.7906532,0.65565904,1.20331576,20.55225076,1.0338612,46.5920768,6.5242668,0.547052504049061,113.538432,3.0199888,0.603888950338962,4.00138880332016,10.50318732,2.299944,2.64583365263057,2.983964,0.55264,7.90626124,18.27284,13.2484560154791,1.1710548235132,3.85595236,3.9389754929535,0.0,61.5251308,20.27571152,68.6080958324143,0.3785755307428,1.0048452,2.30102725915895,17.5477696259399,145.337602176676,0.22607683788745,0.2408912,128.067920855129,64.996996,4.51318397609778,0.686808,51.0333420081583,11.3795208,1.02517362796522,0.1698326,0.99486496,1.47301920317735,9.7015932,5.44415055924851,8.9442176,18.3497976459901,42.5410839187302,12.998168,2.21589071141453,1.4861551563655,50.0164878906381,1.71810812365456,0.95051612,11.3664216,8.130004838584,62.5618460420805,8.09342451271612,0.0,3.7753523862945,0.272394,9.88456,5.12475907939362,12.73974264881,23.0377848,29.372596,72.8291384842428,7.19660256,23.746385464507,95.883608970565,23.6685894367472,2.34872953510444,1.6767884,241.385401632687,0.0,0.457828712714097,75.617284,63.8652651816006,1.88370190191803,2.64565917307189,17.7997804,1.68492,12.085936,11.3041115540256,1.00357962782326,1.05227635569628,0.483339998451043,236.461496135252,0.66094032,115.61912879231,2.514408,5.83995404066228,0.3173452,2.026172,117.576856482614,45.0447484,4.14868286375829,0.1265496,1.77384943582057,5.51162956569346,3.9159952,0.733944,76.4440663770748,17.2082843927846,1.321169195899,0.633112,0.3688706,10.0326000877686,5.87696,5.6608,0.752589531401408,9.41856375980955,6.586844,1.7124134,2.379424765448,0.57508292,0.19839932,4.14272,14.3840539708573,0.0,0.7532036020346,0.6054296,211.66534,0.9022139323608,34.10111,0.0,0.325263061605672,346.3452,90.7237398919738,18.39900892,26.5504024,5.52417056,4.5364324,3.14391409954536,0.675224,3.672128,129.520154437144,0.72842924,16.1174565041635,15.184152,4.25208,8.4613181604592,4.41870057691404,60.5481144281872,1.7804,1.01598824191131,270.34154009028,20.5931298,6.02864,4.63803319008323,159.908932,136.071233197691,102.136901207857,1.4523608,63.369960232874,5.70181,7.23495056,1.74128232,4.19020458494959,87.1497567204244,48.177500233562,2.21254519118064,0.1699476,0.3204396,7.04249435443728,3.66161664,28.0818314739229,45.1696676,145.236479162175,4.59645027746362,3.36118206713055,0.3892564,8.9525544,1.802964,6.28298740228736,34.205136597555,0.809727829174617,3.28446152831725,0.9576049911155,1.906924,29.6927398388796,1.75322184,11.2133252,0.129804,4.767584,1.60969384,2.0512832,69.7962558277401,187.632406115075,0.39180768,6.2162,1.10991431898238,3.2634934,25.3591946581683,5.73737128,1.277956
